"","site","date","period","gas","sum_flux"
"48","Pick","2022-09-13",2,"CH4",89.7037200632951
"49","Pick","2022-09-13",2,"CH4",123.858089406258
"50","Pick","2022-09-13",2,"CH4",90.3178343693009
"51","Pick","2022-09-13",3,"CH4",69.2001544101527
"52","Pick","2022-09-13",3,"CH4",65.4625646359315
"53","Pick","2022-09-13",3,"CH4",66.6994718680321
"54","Pick","2022-09-13",3,"CH4",78.7424711973926
"55","Pick","2022-09-13",3,"CH4",77.6946201466759
"56","Pick","2022-09-13",3,"CH4",66.2214092867344
"57","Pick","2022-09-13",3,"CH4",87.8569871485428
"58","Pick","2022-09-13",3,"CH4",63.9181023520125
"59","Pick","2022-09-13",3,"CH4",70.4230536844718
"60","Pick","2022-09-13",3,"CH4",70.4187752523914
"61","Pick","2022-09-13",3,"CH4",68.3062864377073
"62","Pick","2022-09-13",3,"CH4",75.7460605406235
"63","Pick","2022-09-13",3,"CH4",70.5462848784183
"64","Pick","2022-09-13",3,"CH4",73.771961029051
"65","Pick","2022-09-13",3,"CH4",74.6067953972677
"66","Pick","2022-09-13",3,"CH4",74.1821295436965
"67","Pick","2022-09-13",3,"CH4",67.375078368277
"68","Pick","2022-09-13",3,"CH4",79.4228030444444
"69","Pick","2022-09-13",3,"CH4",71.2002615541677
"70","Pick","2022-09-13",3,"CH4",68.2881547721049
"71","Pick","2022-09-13",3,"CH4",79.3990214336346
"72","Pick","2022-09-13",3,"CH4",72.4743155597289
"73","Pick","2022-09-13",3,"CH4",81.7747137284862
"74","Pick","2022-09-13",3,"CH4",72.847546095781
"75","Pick","2022-09-13",3,"CH4",84.3317068768037
"76","Pick","2022-09-13",4,"CH4",72.0476491498832
"77","Pick","2022-09-13",4,"CH4",83.6043220912352
"78","Pick","2022-09-13",4,"CH4",94.9249889491416
"79","Pick","2022-09-13",4,"CH4",104.132020688395
"80","Pick","2022-09-13",4,"CH4",83.0223360134261
"81","Pick","2022-09-13",4,"CH4",98.1192194902125
"82","Pick","2022-09-13",4,"CH4",79.5717879837867
"83","Pick","2022-09-13",4,"CH4",89.8575444589815
"84","Pick","2022-09-13",4,"CH4",79.6853770740917
"85","Pick","2022-09-13",4,"CH4",98.6351540653651
"86","Pick","2022-09-13",4,"CH4",85.9019546440139
"87","Pick","2022-09-13",4,"CH4",81.1824994976539
"88","Pick","2022-09-13",4,"CH4",95.9903923316173
"89","Pick","2022-09-13",4,"CH4",71.1019706382214
"90","Pick","2022-09-13",4,"CH4",85.1054504075433
"91","Pick","2022-09-13",4,"CH4",73.7599211682548
"92","Pick","2022-09-13",4,"CH4",86.5800612923544
"93","Pick","2022-09-13",4,"CH4",80.8387776421892
"94","Pick","2022-09-13",4,"CH4",89.9696115361268
"95","Pick","2022-09-13",4,"CH4",92.8350844416582
"96","Pick","2022-09-13",4,"CH4",126.267487841373
"97","Pick","2022-09-13",4,"CH4",62.7434077175207
"98","Pick","2022-09-13",4,"CH4",98.8555045915633
"99","Pick","2022-09-13",4,"CH4",74.6410705333248
"100","Pick","2022-09-13",4,"CH4",86.1124270953743
"101","Pick","2022-09-13",5,"CH4",82.8630469079076
"102","Pick","2022-09-13",5,"CH4",88.8876945977825
"103","Pick","2022-09-13",5,"CH4",84.8519808210929
"104","Pick","2022-09-13",5,"CH4",104.943542470502
"105","Pick","2022-09-13",5,"CH4",72.6556482748555
"106","Pick","2022-09-13",5,"CH4",86.0814124023762
"107","Pick","2022-09-13",5,"CH4",70.1244690523116
"108","Pick","2022-09-13",5,"CH4",79.5026644819164
"109","Pick","2022-09-13",5,"CH4",97.1720172596482
"110","Pick","2022-09-13",5,"CH4",92.067358879438
"111","Pick","2022-09-13",5,"CH4",69.3457795177193
"112","Pick","2022-09-13",5,"CH4",91.8615770221125
"113","Pick","2022-09-13",5,"CH4",87.9815067665985
"114","Pick","2022-09-13",5,"CH4",96.8672072289127
"115","Pick","2022-09-13",5,"CH4",87.93688231711
"116","Pick","2022-09-13",5,"CH4",93.0459328260371
"117","Pick","2022-09-13",5,"CH4",95.6358150991897
"118","Pick","2022-09-13",5,"CH4",91.9484776674682
"119","Pick","2022-09-13",5,"CH4",93.7739853703463
"120","Pick","2022-09-13",5,"CH4",101.066076141394
"121","Pick","2022-09-13",5,"CH4",88.0165502485884
"122","Pick","2022-09-13",5,"CH4",89.7291605842763
"123","Pick","2022-09-13",5,"CH4",90.0470129962296
"124","Pick","2022-09-13",5,"CH4",97.9709859918175
"125","Pick","2022-09-13",5,"CH4",83.5643259725671
"126","Pick","2022-09-13",6,"CH4",46.9744984508999
"127","Pick","2022-09-13",6,"CH4",37.5555226852726
"128","Pick","2022-09-13",6,"CH4",38.7854488001101
"129","Pick","2022-09-13",6,"CH4",38.1604395983521
"130","Pick","2022-09-13",6,"CH4",35.1940294027112
"131","Pick","2022-09-13",6,"CH4",42.6720245365588
"132","Pick","2022-09-13",6,"CH4",53.3992473078441
"133","Pick","2022-09-13",6,"CH4",34.9353276239447
"134","Pick","2022-09-13",6,"CH4",45.8142327855946
"135","Pick","2022-09-13",6,"CH4",45.1645574198124
"136","Pick","2022-09-13",6,"CH4",37.052612587165
"137","Pick","2022-09-13",6,"CH4",34.9218835354378
"138","Pick","2022-09-13",6,"CH4",30.9187781179661
"139","Pick","2022-09-13",6,"CH4",39.1542846006584
"140","Pick","2022-09-13",6,"CH4",45.9182027896547
"141","Pick","2022-09-13",6,"CH4",41.5727196913732
"142","Pick","2022-09-13",6,"CH4",48.2018949593804
"143","Pick","2022-09-13",6,"CH4",36.1146511507442
"144","Pick","2022-09-13",6,"CH4",39.1889565798382
"145","Pick","2022-09-13",6,"CH4",34.8843144938922
"146","Pick","2022-09-13",6,"CH4",37.2992496372603
"147","Pick","2022-09-13",6,"CH4",43.5109966608692
"148","Pick","2022-09-13",6,"CH4",34.5187671964961
"149","Pick","2022-09-13",6,"CH4",37.5058571945432
"150","Pick","2022-09-13",6,"CH4",43.0978355778422
"151","Pick","2022-09-13",7,"CH4",34.4419266289077
"152","Pick","2022-09-13",7,"CH4",36.064491346923
"153","Pick","2022-09-13",7,"CH4",41.8950074529896
"154","Pick","2022-09-13",7,"CH4",37.7069663355954
"155","Pick","2022-09-13",7,"CH4",34.6339740668589
"156","Pick","2022-09-13",7,"CH4",37.403048684235
"157","Pick","2022-09-13",7,"CH4",38.6508937064812
"158","Pick","2022-09-13",7,"CH4",38.0686040225738
"159","Pick","2022-09-13",7,"CH4",36.1213627142873
"160","Pick","2022-09-13",7,"CH4",41.8343901515285
"161","Pick","2022-09-13",7,"CH4",33.6716436120213
"162","Pick","2022-09-13",7,"CH4",38.3701790649813
"163","Pick","2022-09-13",7,"CH4",41.7227225192053
"164","Pick","2022-09-13",7,"CH4",38.6277300436327
"165","Pick","2022-09-13",7,"CH4",39.8380416685987
"166","Pick","2022-09-13",7,"CH4",41.0030272139358
"167","Pick","2022-09-13",7,"CH4",38.8331924399869
"168","Pick","2022-09-13",7,"CH4",37.8772926125388
"169","Pick","2022-09-13",7,"CH4",36.8334141488662
"170","Pick","2022-09-13",7,"CH4",39.8519434009624
"171","Pick","2022-09-13",7,"CH4",36.5634598506416
"172","Pick","2022-09-13",7,"CH4",36.1678641411238
"173","Pick","2022-09-13",7,"CH4",38.2316591331229
"174","Pick","2022-09-13",7,"CH4",32.5606096612845
"175","Pick","2022-09-13",7,"CH4",38.0357228782957
"176","Pick","2022-09-13",8,"CH4",132.619005309213
"177","Pick","2022-09-13",8,"CH4",88.9264101000105
"178","Pick","2022-09-13",8,"CH4",113.999384700095
"179","Pick","2022-09-13",8,"CH4",107.131385512863
"180","Pick","2022-09-13",8,"CH4",85.632706617725
"181","Pick","2022-09-13",8,"CH4",107.061291815773
"182","Pick","2022-09-13",8,"CH4",90.8353050973407
"183","Pick","2022-09-13",8,"CH4",82.8044935371508
"184","Pick","2022-09-13",8,"CH4",75.6574148127986
"185","Pick","2022-09-13",8,"CH4",88.088552795488
"186","Pick","2022-09-13",8,"CH4",126.184622797385
"187","Pick","2022-09-13",8,"CH4",88.7843040058228
"188","Pick","2022-09-13",8,"CH4",112.557067201598
"189","Pick","2022-09-13",8,"CH4",95.1702645213236
"190","Pick","2022-09-13",8,"CH4",108.512061794956
"191","Pick","2022-09-13",8,"CH4",109.070372280687
"192","Pick","2022-09-13",8,"CH4",78.1754612557054
"193","Pick","2022-09-13",8,"CH4",88.8272914127537
"194","Pick","2022-09-13",8,"CH4",112.565606267835
"195","Pick","2022-09-13",8,"CH4",85.3648428137388
"196","Pick","2022-09-13",8,"CH4",93.1163657290604
"197","Pick","2022-09-13",8,"CH4",120.488584169058
"198","Pick","2022-09-13",8,"CH4",117.237707415258
"199","Pick","2022-09-13",8,"CH4",112.180293759416
"200","Pick","2022-09-13",8,"CH4",152.466326398669
"201","Pick","2022-09-13",9,"CH4",76.72284409307
"202","Pick","2022-09-13",9,"CH4",76.406315903131
"203","Pick","2022-09-13",9,"CH4",78.9593436898512
"204","Pick","2022-09-13",9,"CH4",92.9150768384089
"205","Pick","2022-09-13",9,"CH4",79.6345935266253
"206","Pick","2022-09-13",9,"CH4",83.7191472727337
"207","Pick","2022-09-13",9,"CH4",84.6850188481484
"208","Pick","2022-09-13",9,"CH4",92.3430024194919
"209","Pick","2022-09-13",9,"CH4",92.4240889328091
"210","Pick","2022-09-13",9,"CH4",113.81942614793
"211","Pick","2022-09-13",9,"CH4",80.4579517723351
"212","Pick","2022-09-13",9,"CH4",66.0457017406869
"213","Pick","2022-09-13",9,"CH4",99.7623876530581
"214","Pick","2022-09-13",9,"CH4",79.1545676544441
"215","Pick","2022-09-13",9,"CH4",98.9664934803424
"216","Pick","2022-09-13",9,"CH4",72.054256745256
"217","Pick","2022-09-13",9,"CH4",80.6217015130397
"218","Pick","2022-09-13",9,"CH4",77.2419621802215
"219","Pick","2022-09-13",9,"CH4",69.9392345199907
"220","Pick","2022-09-13",9,"CH4",90.7194078911758
"221","Pick","2022-09-13",9,"CH4",71.2278772322303
"222","Pick","2022-09-13",9,"CH4",77.5848249195956
"223","Pick","2022-09-13",9,"CH4",72.1274716144132
"224","Pick","2022-09-13",9,"CH4",91.6181443711837
"225","Pick","2022-09-13",9,"CH4",103.750079801381
"226","Pick","2022-09-13",1,"CH4",103.786796606627
"227","Pick","2022-09-13",1,"CH4",129.232135530756
"228","Pick","2022-09-13",1,"CH4",109.293062584363
"229","Pick","2022-09-13",1,"CH4",121.127554421578
"230","Pick","2022-09-13",1,"CH4",108.626802437836
"231","Pick","2022-09-13",1,"CH4",105.733794965496
"232","Pick","2022-09-13",1,"CH4",127.233554098765
"233","Pick","2022-09-13",1,"CH4",112.375950633915
"234","Pick","2022-09-13",1,"CH4",127.642805163653
"235","Pick","2022-09-13",1,"CH4",107.331861149542
"236","Pick","2022-09-13",1,"CH4",127.59804521952
"237","Pick","2022-09-13",1,"CH4",128.399494284907
"238","Pick","2022-09-13",1,"CH4",104.362092535306
"239","Pick","2022-09-13",1,"CH4",123.838833485775
"240","Pick","2022-09-13",1,"CH4",109.32751974872
"241","Pick","2022-09-13",1,"CH4",128.732753513451
"242","Pick","2022-09-13",1,"CH4",101.665871355103
"243","Pick","2022-09-13",1,"CH4",112.045650662001
"244","Pick","2022-09-13",1,"CH4",139.23471256059
"245","Pick","2022-09-13",1,"CH4",106.83552169421
"246","Pick","2022-09-13",1,"CH4",114.341716364855
"247","Pick","2022-09-13",1,"CH4",120.893174868341
"248","Pick","2022-09-13",1,"CH4",123.18472103627
"249","Pick","2022-09-13",1,"CH4",96.1345128585402
"250","Pick","2022-09-13",1,"CH4",133.359701086727
"251","Pick","2022-09-13",2,"CH4",90.0722375829676
"252","Pick","2022-09-13",2,"CH4",72.0210458877942
"253","Pick","2022-09-13",2,"CH4",76.5999511080026
"254","Pick","2022-09-13",2,"CH4",97.5322532316126
"255","Pick","2022-09-13",2,"CH4",87.8552873298251
"256","Pick","2022-09-13",2,"CH4",105.022165367879
"257","Pick","2022-09-13",2,"CH4",65.9828076464599
"258","Pick","2022-09-13",2,"CH4",83.587705402204
"259","Pick","2022-09-13",2,"CH4",106.619286839675
"260","Pick","2022-09-13",2,"CH4",122.278947249071
"261","Pick","2022-09-13",2,"CH4",93.0843632838837
"262","Pick","2022-09-13",2,"CH4",94.8548271896112
"263","Pick","2022-09-13",2,"CH4",92.1701377343219
"264","Pick","2022-09-13",2,"CH4",90.394496778126
"265","Pick","2022-09-13",2,"CH4",70.0393698665336
"266","Pick","2022-09-13",2,"CH4",79.8354623196944
"267","Pick","2022-09-13",2,"CH4",92.9944629437865
"268","Pick","2022-09-13",2,"CH4",74.9440507259223
"269","Pick","2022-09-13",2,"CH4",97.4753853185455
"270","Pick","2022-09-13",2,"CH4",92.7331444933496
"271","Pick","2022-09-13",2,"CH4",90.1468533257957
"272","Pick","2022-09-13",2,"CH4",88.0903640859379
"273","Pick","2022-09-13",2,"CH4",96.0623758730701
"274","Pick","2022-09-13",2,"CH4",67.0647954173173
"275","Pick","2022-09-13",2,"CH4",70.5938628333885
"276","Pick","2022-09-13",3,"CH4",41.1905291055457
"277","Pick","2022-09-13",3,"CH4",40.4210276361041
"278","Pick","2022-09-13",3,"CH4",48.6921421503759
"279","Pick","2022-09-13",3,"CH4",43.2045839333811
"280","Pick","2022-09-13",3,"CH4",46.0445100646662
"281","Pick","2022-09-13",3,"CH4",48.1545492532934
"282","Pick","2022-09-13",3,"CH4",47.7893098180969
"283","Pick","2022-09-13",3,"CH4",41.8506746022974
"284","Pick","2022-09-13",3,"CH4",50.5558704554372
"285","Pick","2022-09-13",3,"CH4",35.9351558958384
"286","Pick","2022-09-13",3,"CH4",38.0265737030613
"287","Pick","2022-09-13",3,"CH4",45.6059926695452
"288","Pick","2022-09-13",3,"CH4",34.6958051809009
"289","Pick","2022-09-13",3,"CH4",50.0027266091928
"290","Pick","2022-09-13",3,"CH4",38.633019935118
"291","Pick","2022-09-13",3,"CH4",41.6671504540704
"292","Pick","2022-09-13",3,"CH4",46.93891691438
"293","Pick","2022-09-13",3,"CH4",34.9530668903739
"294","Pick","2022-09-13",3,"CH4",41.8877260075987
"295","Pick","2022-09-13",3,"CH4",36.8856063042054
"296","Pick","2022-09-13",3,"CH4",38.1635376907311
"297","Pick","2022-09-13",3,"CH4",44.8647553142515
"298","Pick","2022-09-13",3,"CH4",31.1843389660193
"299","Pick","2022-09-13",3,"CH4",43.9977671114966
"300","Pick","2022-09-13",3,"CH4",38.3489811970199
"301","Pick","2022-09-13",4,"CH4",108.316671409861
"302","Pick","2022-09-13",4,"CH4",85.7168341325902
"303","Pick","2022-09-13",4,"CH4",94.5152922055594
"304","Pick","2022-09-13",4,"CH4",97.0985954878226
"305","Pick","2022-09-13",4,"CH4",98.2213591003191
"306","Pick","2022-09-13",4,"CH4",108.881916381473
"307","Pick","2022-09-13",4,"CH4",90.7827988706381
"308","Pick","2022-09-13",4,"CH4",86.6050464733937
"309","Pick","2022-09-13",4,"CH4",121.39671477121
"310","Pick","2022-09-13",4,"CH4",94.3815235165114
"311","Pick","2022-09-13",4,"CH4",75.9024681748055
"312","Pick","2022-09-13",4,"CH4",113.623241988804
"313","Pick","2022-09-13",4,"CH4",127.057061288153
"314","Pick","2022-09-13",4,"CH4",100.938675169973
"315","Pick","2022-09-13",4,"CH4",116.008902916999
"316","Pick","2022-09-13",4,"CH4",80.9673627601868
"317","Pick","2022-09-13",4,"CH4",128.735407734876
"318","Pick","2022-09-13",4,"CH4",110.553946838675
"319","Pick","2022-09-13",4,"CH4",91.1947298483765
"320","Pick","2022-09-13",4,"CH4",151.633824051541
"321","Pick","2022-09-13",4,"CH4",75.3339371153235
"322","Pick","2022-09-13",4,"CH4",120.818473709807
"323","Pick","2022-09-13",4,"CH4",98.8721175787526
"324","Pick","2022-09-13",4,"CH4",141.007727995852
"325","Pick","2022-09-13",4,"CH4",96.4627134746232
"326","Pick","2022-09-13",5,"CH4",65.7991181674609
"327","Pick","2022-09-13",5,"CH4",66.986421719171
"328","Pick","2022-09-13",5,"CH4",65.2857219537097
"329","Pick","2022-09-13",5,"CH4",66.334925787157
"330","Pick","2022-09-13",5,"CH4",59.8489685541738
"331","Pick","2022-09-13",5,"CH4",67.2562424159532
"332","Pick","2022-09-13",5,"CH4",64.3563230659765
"333","Pick","2022-09-13",5,"CH4",64.820678921995
"334","Pick","2022-09-13",5,"CH4",58.2290786820182
"335","Pick","2022-09-13",5,"CH4",60.5195095702263
"336","Pick","2022-09-13",5,"CH4",77.1590309162113
"337","Pick","2022-09-13",5,"CH4",76.5323999458619
"338","Pick","2022-09-13",5,"CH4",67.1671150033293
"339","Pick","2022-09-13",5,"CH4",62.4720526611125
"340","Pick","2022-09-13",5,"CH4",73.9064204079788
"341","Pick","2022-09-13",5,"CH4",63.0686338162727
"342","Pick","2022-09-13",5,"CH4",72.7520484244483
"343","Pick","2022-09-13",5,"CH4",66.361804982751
"344","Pick","2022-09-13",5,"CH4",57.9876571555326
"345","Pick","2022-09-13",5,"CH4",54.8015480956411
"346","Pick","2022-09-13",5,"CH4",54.1310476797867
"347","Pick","2022-09-13",5,"CH4",67.7057838461721
"348","Pick","2022-09-13",5,"CH4",65.9712962799159
"349","Pick","2022-09-13",5,"CH4",55.3905822463622
"350","Pick","2022-09-13",5,"CH4",62.8869825842053
"351","Pick","2022-09-13",6,"CH4",32.4991639457368
"352","Pick","2022-09-13",6,"CH4",34.7127146654922
"353","Pick","2022-09-13",6,"CH4",38.1684209785521
"354","Pick","2022-09-13",6,"CH4",28.1660220094119
"355","Pick","2022-09-13",6,"CH4",27.6979842279796
"356","Pick","2022-09-13",6,"CH4",34.4775342396301
"357","Pick","2022-09-13",6,"CH4",39.901579771828
"358","Pick","2022-09-13",6,"CH4",31.2530611214499
"359","Pick","2022-09-13",6,"CH4",30.3744196574084
"360","Pick","2022-09-13",6,"CH4",35.9496774345029
"361","Pick","2022-09-13",6,"CH4",31.4488482973859
"362","Pick","2022-09-13",6,"CH4",30.3349010439815
"363","Pick","2022-09-13",6,"CH4",32.090619499346
"364","Pick","2022-09-13",6,"CH4",36.5694242531531
"365","Pick","2022-09-13",6,"CH4",43.2870221439272
"366","Pick","2022-09-13",6,"CH4",34.5501503172665
"367","Pick","2022-09-13",6,"CH4",33.8607098669344
"368","Pick","2022-09-13",6,"CH4",40.3873556250738
"369","Pick","2022-09-13",6,"CH4",40.311973490273
"370","Pick","2022-09-13",6,"CH4",28.7618344047337
"371","Pick","2022-09-13",6,"CH4",40.8117042871204
"372","Pick","2022-09-13",6,"CH4",29.9020705391731
"373","Pick","2022-09-13",6,"CH4",36.5595081692609
"374","Pick","2022-09-13",6,"CH4",37.7891818610691
"375","Pick","2022-09-13",6,"CH4",42.0464026473046
"376","Pick","2022-09-13",7,"CH4",48.7402630173609
"377","Pick","2022-09-13",7,"CH4",56.0885598690346
"378","Pick","2022-09-13",7,"CH4",41.3562555610708
"379","Pick","2022-09-13",7,"CH4",50.767535637388
"380","Pick","2022-09-13",7,"CH4",47.0105706251929
"381","Pick","2022-09-13",7,"CH4",55.4524836976005
"382","Pick","2022-09-13",7,"CH4",55.8096799600737
"383","Pick","2022-09-13",7,"CH4",45.3237440924528
"384","Pick","2022-09-13",7,"CH4",58.3941847006191
"385","Pick","2022-09-13",7,"CH4",47.1970581149784
"386","Pick","2022-09-13",7,"CH4",62.2646792992985
"387","Pick","2022-09-13",7,"CH4",47.7717692074004
"388","Pick","2022-09-13",7,"CH4",50.2065271112063
"389","Pick","2022-09-13",7,"CH4",52.7879222881135
"390","Pick","2022-09-13",7,"CH4",51.7503509023902
"391","Pick","2022-09-13",7,"CH4",46.4046090558116
"392","Pick","2022-09-13",7,"CH4",56.0550109463386
"393","Pick","2022-09-13",7,"CH4",56.5518912672766
"394","Pick","2022-09-13",7,"CH4",49.2142239992055
"395","Pick","2022-09-13",7,"CH4",43.508475446711
"396","Pick","2022-09-13",7,"CH4",44.7017697812
"397","Pick","2022-09-13",7,"CH4",42.5216325994833
"398","Pick","2022-09-13",7,"CH4",57.16971783004
"399","Pick","2022-09-13",7,"CH4",47.3495629076259
"400","Pick","2022-09-13",7,"CH4",46.3605547586291
"401","Pick","2022-09-13",8,"CH4",105.667840861059
"402","Pick","2022-09-13",8,"CH4",109.942871858459
"403","Pick","2022-09-13",8,"CH4",92.2601258114601
"404","Pick","2022-09-13",8,"CH4",115.090449673775
"405","Pick","2022-09-13",8,"CH4",99.4133091633531
"406","Pick","2022-09-13",8,"CH4",107.330155882766
"407","Pick","2022-09-13",8,"CH4",120.585049949702
"408","Pick","2022-09-13",8,"CH4",128.138801202451
"409","Pick","2022-09-13",8,"CH4",122.207461906022
"410","Pick","2022-09-13",8,"CH4",117.062004971041
"411","Pick","2022-09-13",8,"CH4",97.4866696218625
"412","Pick","2022-09-13",8,"CH4",97.0896805335886
"413","Pick","2022-09-13",8,"CH4",110.086897817296
"414","Pick","2022-09-13",8,"CH4",100.277932496722
"415","Pick","2022-09-13",8,"CH4",101.734842851308
"416","Pick","2022-09-13",8,"CH4",116.213837362705
"417","Pick","2022-09-13",8,"CH4",118.775407521638
"418","Pick","2022-09-13",8,"CH4",86.9779378426377
"419","Pick","2022-09-13",8,"CH4",114.382613581666
"420","Pick","2022-09-13",8,"CH4",110.401445154496
"421","Pick","2022-09-13",8,"CH4",108.244951049083
"422","Pick","2022-09-13",8,"CH4",127.720700434962
"423","Pick","2022-09-13",8,"CH4",125.137199795925
"424","Pick","2022-09-13",8,"CH4",94.927350396163
"425","Pick","2022-09-13",8,"CH4",111.095397657832
"426","Pick","2022-09-13",9,"CH4",72.315117890293
"427","Pick","2022-09-13",9,"CH4",69.845419537147
"428","Pick","2022-09-13",9,"CH4",54.8110312271411
"429","Pick","2022-09-13",9,"CH4",69.2967420037614
"430","Pick","2022-09-13",9,"CH4",76.793973006691
"431","Pick","2022-09-13",9,"CH4",79.8050273684818
"432","Pick","2022-09-13",9,"CH4",71.0077599856167
"433","Pick","2022-09-13",9,"CH4",75.8837440921422
"434","Pick","2022-09-13",9,"CH4",81.7419155033342
"435","Pick","2022-09-13",9,"CH4",74.6986119301234
"436","Pick","2022-09-13",9,"CH4",75.8532159322434
"437","Pick","2022-09-13",9,"CH4",75.1722881590845
"438","Pick","2022-09-13",9,"CH4",71.4001138846859
"439","Pick","2022-09-13",9,"CH4",72.2937688920938
"440","Pick","2022-09-13",9,"CH4",62.7353688133671
"441","Pick","2022-09-13",9,"CH4",76.2741544943893
"442","Pick","2022-09-13",9,"CH4",63.2958123189814
"443","Pick","2022-09-13",9,"CH4",68.7804713930196
"444","Pick","2022-09-13",9,"CH4",73.7216348419147
"445","Pick","2022-09-13",9,"CH4",79.6259543890617
"446","Pick","2022-09-13",9,"CH4",80.3092738788798
"447","Pick","2022-09-13",9,"CH4",66.5696199660478
"448","Pick","2022-09-13",9,"CH4",77.0965605047412
"449","Pick","2022-09-13",9,"CH4",69.9380641876886
"450","Pick","2022-09-13",9,"CH4",84.3091828398445
"451","Pick","2022-09-13",1,"CH4",116.255467886942
"452","Pick","2022-09-13",1,"CH4",115.477001536217
"453","Pick","2022-09-13",1,"CH4",105.081433290661
"454","Pick","2022-09-13",1,"CH4",121.502551984684
"455","Pick","2022-09-13",1,"CH4",105.785476894463
"456","Pick","2022-09-13",1,"CH4",130.998558735948
"457","Pick","2022-09-13",1,"CH4",107.013315546879
"458","Pick","2022-09-13",1,"CH4",133.540351128211
"459","Pick","2022-09-13",1,"CH4",127.386349262302
"460","Pick","2022-09-13",1,"CH4",116.364145871409
"461","Pick","2022-09-13",1,"CH4",119.564587181127
"462","Pick","2022-09-13",1,"CH4",122.866431846062
"463","Pick","2022-09-13",1,"CH4",120.587407718843
"464","Pick","2022-09-13",1,"CH4",138.807633521793
"465","Pick","2022-09-13",1,"CH4",102.94461511823
"466","Pick","2022-09-13",1,"CH4",105.269281894909
"467","Pick","2022-09-13",1,"CH4",109.980216037252
"468","Pick","2022-09-13",1,"CH4",135.555318026116
"469","Pick","2022-09-13",1,"CH4",111.492844636705
"470","Pick","2022-09-13",1,"CH4",113.061683161414
"471","Pick","2022-09-13",1,"CH4",98.9612168954657
"472","Pick","2022-09-13",1,"CH4",118.922306159182
"473","Pick","2022-09-13",1,"CH4",119.41688714313
"474","Pick","2022-09-13",1,"CH4",105.272659952101
"475","Pick","2022-09-13",1,"CH4",117.978385729012
"476","Pick","2022-09-13",2,"CH4",77.376340652366
"477","Pick","2022-09-13",2,"CH4",67.5716936128482
"478","Pick","2022-09-13",2,"CH4",76.6510228438107
"479","Pick","2022-09-13",2,"CH4",103.441900196487
"480","Pick","2022-09-13",2,"CH4",103.492468367398
"481","Pick","2022-09-13",2,"CH4",70.6877124112941
"482","Pick","2022-09-13",2,"CH4",88.1302354299463
"483","Pick","2022-09-13",2,"CH4",78.2207639347517
"484","Pick","2022-09-13",2,"CH4",85.686977976551
"485","Pick","2022-09-13",2,"CH4",90.6484708492488
"486","Pick","2022-09-13",2,"CH4",70.7444601647148
"487","Pick","2022-09-13",2,"CH4",121.266530088411
