"","site","date","period","gas","sum_flux"
"167","Deans","2022-08-30",7,"CH4",5.69268393437542
"168","Deans","2022-08-30",7,"CH4",6.77960516300136
"169","Deans","2022-08-30",7,"CH4",5.45135912415696
"170","Deans","2022-08-30",7,"CH4",8.06830492661589
"171","Deans","2022-08-30",7,"CH4",6.97847279705698
"172","Deans","2022-08-30",7,"CH4",8.32038589497568
"173","Deans","2022-08-30",7,"CH4",7.20987031574948
"174","Deans","2022-08-30",7,"CH4",6.80698548866729
"175","Deans","2022-08-30",7,"CH4",6.11357261446796
"176","Deans","2022-08-30",8,"CH4",1.96145272619869
"177","Deans","2022-08-30",8,"CH4",2.26496283522733
"178","Deans","2022-08-30",8,"CH4",2.35171445785508
"179","Deans","2022-08-30",8,"CH4",1.7027440592885
"180","Deans","2022-08-30",8,"CH4",2.10349366922941
"181","Deans","2022-08-30",8,"CH4",1.99802242992406
"182","Deans","2022-08-30",8,"CH4",1.42050019184682
"183","Deans","2022-08-30",8,"CH4",2.51857671150896
"184","Deans","2022-08-30",8,"CH4",2.13144014698965
"185","Deans","2022-08-30",8,"CH4",2.23466582476092
"186","Deans","2022-08-30",8,"CH4",1.4854914022511
"187","Deans","2022-08-30",8,"CH4",2.36628176796716
"188","Deans","2022-08-30",8,"CH4",2.12528289928647
"189","Deans","2022-08-30",8,"CH4",2.46066162472165
"190","Deans","2022-08-30",8,"CH4",2.09308300961322
"191","Deans","2022-08-30",8,"CH4",2.77148350453436
"192","Deans","2022-08-30",8,"CH4",1.93983939456568
"193","Deans","2022-08-30",8,"CH4",2.02855605943953
"194","Deans","2022-08-30",8,"CH4",2.05854187175302
"195","Deans","2022-08-30",8,"CH4",2.40107058816397
"196","Deans","2022-08-30",8,"CH4",2.2732135783336
"197","Deans","2022-08-30",8,"CH4",2.55433355068639
"198","Deans","2022-08-30",8,"CH4",1.78867929005179
"199","Deans","2022-08-30",8,"CH4",1.85462467634397
"200","Deans","2022-08-30",8,"CH4",1.90963472397139
"201","Deans","2022-08-30",9,"CH4",13.5237598579879
"202","Deans","2022-08-30",9,"CH4",13.5461699316001
"203","Deans","2022-08-30",9,"CH4",15.1074886095968
"204","Deans","2022-08-30",9,"CH4",12.2278245051941
"205","Deans","2022-08-30",9,"CH4",14.985021911455
"206","Deans","2022-08-30",9,"CH4",12.1616957146435
"207","Deans","2022-08-30",9,"CH4",12.5737164600839
"208","Deans","2022-08-30",9,"CH4",11.9823240949941
"209","Deans","2022-08-30",9,"CH4",13.0034960882402
"210","Deans","2022-08-30",9,"CH4",15.841858453758
"211","Deans","2022-08-30",9,"CH4",15.3315656154385
"212","Deans","2022-08-30",9,"CH4",14.1545246302857
"213","Deans","2022-08-30",9,"CH4",14.0509040243018
"214","Deans","2022-08-30",9,"CH4",13.6349991960616
"215","Deans","2022-08-30",9,"CH4",14.8257383261895
"216","Deans","2022-08-30",9,"CH4",15.7987219572002
"217","Deans","2022-08-30",9,"CH4",14.379705387175
"218","Deans","2022-08-30",9,"CH4",15.7112752941593
"219","Deans","2022-08-30",9,"CH4",14.6413756641372
"220","Deans","2022-08-30",9,"CH4",13.2113431987196
"221","Deans","2022-08-30",9,"CH4",12.6439423216669
"222","Deans","2022-08-30",9,"CH4",13.6742655794271
"223","Deans","2022-08-30",9,"CH4",14.6728997653327
"224","Deans","2022-08-30",9,"CH4",15.4395697448733
"225","Deans","2022-08-30",9,"CH4",13.7856267759598
"226","Deans","2022-08-30",1,"CH4",4.62445612564598
"227","Deans","2022-08-30",1,"CH4",3.4160025165577
"228","Deans","2022-08-30",1,"CH4",3.56073087106942
"229","Deans","2022-08-30",1,"CH4",4.14773729441335
"230","Deans","2022-08-30",1,"CH4",4.13870621838847
"231","Deans","2022-08-30",1,"CH4",3.60488273699261
"232","Deans","2022-08-30",1,"CH4",3.1138960660814
"233","Deans","2022-08-30",1,"CH4",4.13622330118622
"234","Deans","2022-08-30",1,"CH4",4.88968232312142
"235","Deans","2022-08-30",1,"CH4",4.4416298473581
"236","Deans","2022-08-30",1,"CH4",5.03289845492226
"237","Deans","2022-08-30",1,"CH4",3.2477932250072
"238","Deans","2022-08-30",1,"CH4",3.84948655838456
"239","Deans","2022-08-30",1,"CH4",5.58525228716813
"240","Deans","2022-08-30",1,"CH4",3.86607908241062
"241","Deans","2022-08-30",1,"CH4",4.18088731343857
"242","Deans","2022-08-30",1,"CH4",4.46978164141121
"243","Deans","2022-08-30",1,"CH4",4.0259817732099
"244","Deans","2022-08-30",1,"CH4",3.22952671434143
"245","Deans","2022-08-30",1,"CH4",3.64121913001266
"246","Deans","2022-08-30",1,"CH4",3.86936402842175
"247","Deans","2022-08-30",1,"CH4",3.07958678871157
"248","Deans","2022-08-30",1,"CH4",3.92552856571558
"249","Deans","2022-08-30",1,"CH4",3.49697123639101
"250","Deans","2022-08-30",1,"CH4",4.06689614550069
"251","Deans","2022-08-30",2,"CH4",3.76967248886684
"252","Deans","2022-08-30",2,"CH4",4.16809792353715
"253","Deans","2022-08-30",2,"CH4",3.76742929660792
"254","Deans","2022-08-30",2,"CH4",4.29243275116463
"255","Deans","2022-08-30",2,"CH4",3.8466451994582
"256","Deans","2022-08-30",2,"CH4",4.34720711087486
"257","Deans","2022-08-30",2,"CH4",3.79522386605667
"258","Deans","2022-08-30",2,"CH4",3.41256419036011
"259","Deans","2022-08-30",2,"CH4",3.34066186298998
"260","Deans","2022-08-30",2,"CH4",4.01875834779971
"261","Deans","2022-08-30",2,"CH4",4.69742570905556
"262","Deans","2022-08-30",2,"CH4",3.97586242833578
"263","Deans","2022-08-30",2,"CH4",3.49825395654026
"264","Deans","2022-08-30",2,"CH4",4.73831564004594
"265","Deans","2022-08-30",2,"CH4",4.38033248861985
"266","Deans","2022-08-30",2,"CH4",4.33974462649037
"267","Deans","2022-08-30",2,"CH4",4.24080317547464
"268","Deans","2022-08-30",2,"CH4",3.85508112345523
"269","Deans","2022-08-30",2,"CH4",4.13902555353028
"270","Deans","2022-08-30",2,"CH4",3.90493277469332
"271","Deans","2022-08-30",2,"CH4",3.89379827689404
"272","Deans","2022-08-30",2,"CH4",4.08857004309576
"273","Deans","2022-08-30",2,"CH4",3.38697687182375
"274","Deans","2022-08-30",2,"CH4",4.28683785137611
"275","Deans","2022-08-30",2,"CH4",4.47065318140685
"276","Deans","2022-08-30",3,"CH4",9.68591368537841
"277","Deans","2022-08-30",3,"CH4",9.30918431151345
"278","Deans","2022-08-30",3,"CH4",6.75572813882052
"279","Deans","2022-08-30",3,"CH4",9.0245882759425
"280","Deans","2022-08-30",3,"CH4",8.13227816281988
"281","Deans","2022-08-30",3,"CH4",8.90372459466572
"282","Deans","2022-08-30",3,"CH4",7.07149131437842
"283","Deans","2022-08-30",3,"CH4",5.25005453900776
"284","Deans","2022-08-30",3,"CH4",8.88185296101129
"285","Deans","2022-08-30",3,"CH4",6.82940380329314
"286","Deans","2022-08-30",3,"CH4",7.33108584135141
"287","Deans","2022-08-30",3,"CH4",10.7966283992414
"288","Deans","2022-08-30",3,"CH4",9.73078576884638
"289","Deans","2022-08-30",3,"CH4",6.74324595160087
"290","Deans","2022-08-30",3,"CH4",8.66460813002945
"291","Deans","2022-08-30",3,"CH4",6.96351988590261
"292","Deans","2022-08-30",3,"CH4",9.59475334031605
"293","Deans","2022-08-30",3,"CH4",9.41877259609762
"294","Deans","2022-08-30",3,"CH4",8.6752403205593
"295","Deans","2022-08-30",3,"CH4",12.3613703632323
"296","Deans","2022-08-30",3,"CH4",11.8078221983366
"297","Deans","2022-08-30",3,"CH4",8.36509597044262
"298","Deans","2022-08-30",3,"CH4",8.39873782882498
"299","Deans","2022-08-30",3,"CH4",7.87352876600505
"300","Deans","2022-08-30",3,"CH4",9.11181489659621
"301","Deans","2022-08-30",4,"CH4",7.75615394355041
"302","Deans","2022-08-30",4,"CH4",7.11256308977484
"303","Deans","2022-08-30",4,"CH4",7.63725948718223
"304","Deans","2022-08-30",4,"CH4",7.84296664668818
"305","Deans","2022-08-30",4,"CH4",5.86191038167149
"306","Deans","2022-08-30",4,"CH4",7.21797005768235
"307","Deans","2022-08-30",4,"CH4",5.77876430783047
"308","Deans","2022-08-30",4,"CH4",4.92381063717927
"309","Deans","2022-08-30",4,"CH4",6.08862641640444
"310","Deans","2022-08-30",4,"CH4",8.68235534470517
"311","Deans","2022-08-30",4,"CH4",6.44397035118526
"312","Deans","2022-08-30",4,"CH4",7.09515438262557
"313","Deans","2022-08-30",4,"CH4",6.20806379917967
"314","Deans","2022-08-30",4,"CH4",4.83699585777423
"315","Deans","2022-08-30",4,"CH4",5.1932886705155
"316","Deans","2022-08-30",4,"CH4",4.95766450924544
"317","Deans","2022-08-30",4,"CH4",5.96678352261048
"318","Deans","2022-08-30",4,"CH4",7.51724100087689
"319","Deans","2022-08-30",4,"CH4",7.77035478317495
"320","Deans","2022-08-30",4,"CH4",7.03310526001121
"321","Deans","2022-08-30",4,"CH4",7.02071530070761
"322","Deans","2022-08-30",4,"CH4",5.11326013010895
"323","Deans","2022-08-30",4,"CH4",5.91296354336403
"324","Deans","2022-08-30",4,"CH4",6.26723541284969
"325","Deans","2022-08-30",4,"CH4",3.9585727319382
"326","Deans","2022-08-30",5,"CH4",10.1331863246443
"327","Deans","2022-08-30",5,"CH4",8.58077329324525
"328","Deans","2022-08-30",5,"CH4",9.90345006761545
"329","Deans","2022-08-30",5,"CH4",7.67547661215356
"330","Deans","2022-08-30",5,"CH4",16.607437347495
"331","Deans","2022-08-30",5,"CH4",7.32918451436698
"332","Deans","2022-08-30",5,"CH4",8.2058806332775
"333","Deans","2022-08-30",5,"CH4",12.488307764316
"334","Deans","2022-08-30",5,"CH4",11.1179608175076
"335","Deans","2022-08-30",5,"CH4",13.3387172329958
"336","Deans","2022-08-30",5,"CH4",9.68195381114777
"337","Deans","2022-08-30",5,"CH4",10.6276286824132
"338","Deans","2022-08-30",5,"CH4",9.42268053641192
"339","Deans","2022-08-30",5,"CH4",12.651571935403
"340","Deans","2022-08-30",5,"CH4",10.6301342616429
"341","Deans","2022-08-30",5,"CH4",13.5959307966543
"342","Deans","2022-08-30",5,"CH4",11.1836310455896
"343","Deans","2022-08-30",5,"CH4",6.74915489168508
"344","Deans","2022-08-30",5,"CH4",7.03692085896277
"345","Deans","2022-08-30",5,"CH4",13.0718228886023
"346","Deans","2022-08-30",5,"CH4",9.77238973355011
"347","Deans","2022-08-30",5,"CH4",7.36509215158389
"348","Deans","2022-08-30",5,"CH4",6.97734993948129
"349","Deans","2022-08-30",5,"CH4",8.89897759704064
"350","Deans","2022-08-30",5,"CH4",9.10642480137197
"351","Deans","2022-08-30",6,"CH4",7.81181554722775
"352","Deans","2022-08-30",6,"CH4",6.8291571523655
"353","Deans","2022-08-30",6,"CH4",4.12303396251686
"354","Deans","2022-08-30",6,"CH4",6.02314537706421
"355","Deans","2022-08-30",6,"CH4",6.56472014866304
"356","Deans","2022-08-30",6,"CH4",4.7326668075445
"357","Deans","2022-08-30",6,"CH4",7.82415278430756
"358","Deans","2022-08-30",6,"CH4",6.96965014891951
"359","Deans","2022-08-30",6,"CH4",8.04355693641838
"360","Deans","2022-08-30",6,"CH4",4.8906003248926
"361","Deans","2022-08-30",6,"CH4",8.00857933177154
"362","Deans","2022-08-30",6,"CH4",8.39064779462032
"363","Deans","2022-08-30",6,"CH4",6.68185168003254
"364","Deans","2022-08-30",6,"CH4",6.88957033219528
"365","Deans","2022-08-30",6,"CH4",7.30593719143652
"366","Deans","2022-08-30",6,"CH4",9.13523556718222
"367","Deans","2022-08-30",6,"CH4",8.2731619504014
"368","Deans","2022-08-30",6,"CH4",5.14664749457927
"369","Deans","2022-08-30",6,"CH4",6.91260843119144
"370","Deans","2022-08-30",6,"CH4",6.15459169780689
"371","Deans","2022-08-30",6,"CH4",6.22090668887038
"372","Deans","2022-08-30",6,"CH4",6.52345053024964
"373","Deans","2022-08-30",6,"CH4",6.22994254529639
"374","Deans","2022-08-30",6,"CH4",5.94890264766554
"375","Deans","2022-08-30",6,"CH4",7.31056970183486
"376","Deans","2022-08-30",7,"CH4",8.63085755026004
"377","Deans","2022-08-30",7,"CH4",8.70484294177976
"378","Deans","2022-08-30",7,"CH4",6.55498863477145
"379","Deans","2022-08-30",7,"CH4",7.14889706079073
"380","Deans","2022-08-30",7,"CH4",8.78390398222753
"381","Deans","2022-08-30",7,"CH4",8.67751676289969
"382","Deans","2022-08-30",7,"CH4",8.28044784508612
"383","Deans","2022-08-30",7,"CH4",8.9611855394737
"384","Deans","2022-08-30",7,"CH4",7.02403506271635
"385","Deans","2022-08-30",7,"CH4",8.13255602956172
"386","Deans","2022-08-30",7,"CH4",5.16303804399582
"387","Deans","2022-08-30",7,"CH4",7.90620123661965
"388","Deans","2022-08-30",7,"CH4",5.54512578757523
"389","Deans","2022-08-30",7,"CH4",5.15683482070802
"390","Deans","2022-08-30",7,"CH4",8.2122644754022
"391","Deans","2022-08-30",7,"CH4",7.51205017670005
"392","Deans","2022-08-30",7,"CH4",7.57722120187499
"393","Deans","2022-08-30",7,"CH4",9.26214960565065
"394","Deans","2022-08-30",7,"CH4",7.83651929309841
"395","Deans","2022-08-30",7,"CH4",6.21727333669066
"396","Deans","2022-08-30",7,"CH4",6.13636526819396
"397","Deans","2022-08-30",7,"CH4",5.58883927649124
"398","Deans","2022-08-30",7,"CH4",6.80511017663898
"399","Deans","2022-08-30",7,"CH4",7.83476128631673
"400","Deans","2022-08-30",7,"CH4",7.27837841908504
"401","Deans","2022-08-30",8,"CH4",1.0284468000219
"402","Deans","2022-08-30",8,"CH4",0.849727370763463
"403","Deans","2022-08-30",8,"CH4",0.974080896350889
"404","Deans","2022-08-30",8,"CH4",1.2688717729178
"405","Deans","2022-08-30",8,"CH4",1.20842280857631
"406","Deans","2022-08-30",8,"CH4",1.36430561481212
"407","Deans","2022-08-30",8,"CH4",0.827110841527976
"408","Deans","2022-08-30",8,"CH4",0.899188745638912
"409","Deans","2022-08-30",8,"CH4",1.2195918072084
"410","Deans","2022-08-30",8,"CH4",1.18496029636022
"411","Deans","2022-08-30",8,"CH4",1.08294522699425
"412","Deans","2022-08-30",8,"CH4",1.22713611644739
"413","Deans","2022-08-30",8,"CH4",1.09328532067494
"414","Deans","2022-08-30",8,"CH4",1.5585809875064
"415","Deans","2022-08-30",8,"CH4",1.35310278432241
"416","Deans","2022-08-30",8,"CH4",1.62778221261352
"417","Deans","2022-08-30",8,"CH4",0.923692553754427
"418","Deans","2022-08-30",8,"CH4",1.27892559158363
"419","Deans","2022-08-30",8,"CH4",1.34825364605175
"420","Deans","2022-08-30",8,"CH4",1.28054962411105
"421","Deans","2022-08-30",8,"CH4",1.13452734124729
"422","Deans","2022-08-30",8,"CH4",1.25736485090979
"423","Deans","2022-08-30",8,"CH4",1.18909088547136
"424","Deans","2022-08-30",8,"CH4",1.21713931628021
"425","Deans","2022-08-30",8,"CH4",1.40567387616172
"426","Deans","2022-08-30",9,"CH4",14.4552911763346
"427","Deans","2022-08-30",9,"CH4",12.0487595932842
"428","Deans","2022-08-30",9,"CH4",12.7653082278617
"429","Deans","2022-08-30",9,"CH4",12.63226163722
"430","Deans","2022-08-30",9,"CH4",12.3204614611054
"431","Deans","2022-08-30",9,"CH4",14.618793499981
"432","Deans","2022-08-30",9,"CH4",12.089613099855
"433","Deans","2022-08-30",9,"CH4",13.576446822181
"434","Deans","2022-08-30",9,"CH4",13.711395585662
"435","Deans","2022-08-30",9,"CH4",11.5793312440775
"436","Deans","2022-08-30",9,"CH4",11.7728846764785
"437","Deans","2022-08-30",9,"CH4",13.5229621595489
"438","Deans","2022-08-30",9,"CH4",12.7623589947796
"439","Deans","2022-08-30",9,"CH4",11.0802785217497
"440","Deans","2022-08-30",9,"CH4",12.1376944391355
"441","Deans","2022-08-30",9,"CH4",11.6118917542346
"442","Deans","2022-08-30",9,"CH4",14.1832061435254
"443","Deans","2022-08-30",9,"CH4",13.3684611625885
"444","Deans","2022-08-30",9,"CH4",14.0495059546122
"445","Deans","2022-08-30",9,"CH4",13.6276094489075
"446","Deans","2022-08-30",9,"CH4",13.2952603845758
"447","Deans","2022-08-30",9,"CH4",12.0635480075314
"448","Deans","2022-08-30",9,"CH4",12.51901591173
"449","Deans","2022-08-30",9,"CH4",14.9453330807792
"450","Deans","2022-08-30",9,"CH4",12.0475024045821
"451","Deans","2022-08-30",1,"CH4",3.05404174846408
"452","Deans","2022-08-30",1,"CH4",3.4679089454259
"453","Deans","2022-08-30",1,"CH4",4.19306498930771
"454","Deans","2022-08-30",1,"CH4",3.01157071701597
"455","Deans","2022-08-30",1,"CH4",2.91949846333272
"456","Deans","2022-08-30",1,"CH4",3.40085082593691
"457","Deans","2022-08-30",1,"CH4",3.66954187954247
"458","Deans","2022-08-30",1,"CH4",3.04616268166122
"459","Deans","2022-08-30",1,"CH4",3.71967850554006
"460","Deans","2022-08-30",1,"CH4",2.96887998505052
"461","Deans","2022-08-30",1,"CH4",2.18158774878691
"462","Deans","2022-08-30",1,"CH4",3.13669124903524
"463","Deans","2022-08-30",1,"CH4",2.95841594866333
"464","Deans","2022-08-30",1,"CH4",3.05600598273531
"465","Deans","2022-08-30",1,"CH4",3.56290219557665
"466","Deans","2022-08-30",1,"CH4",2.90085291172861
"467","Deans","2022-08-30",1,"CH4",3.85193529570253
"468","Deans","2022-08-30",1,"CH4",3.16192134683805
"469","Deans","2022-08-30",1,"CH4",3.92081063375996
"470","Deans","2022-08-30",1,"CH4",3.71850086231105
"471","Deans","2022-08-30",1,"CH4",3.12836027127546
"472","Deans","2022-08-30",1,"CH4",3.3618433022433
"473","Deans","2022-08-30",1,"CH4",3.06552020475607
"474","Deans","2022-08-30",1,"CH4",3.68859328602859
"475","Deans","2022-08-30",1,"CH4",2.80676207695528
"476","Deans","2022-08-30",2,"CH4",3.96337593810995
"477","Deans","2022-08-30",2,"CH4",5.4357042706313
"478","Deans","2022-08-30",2,"CH4",4.50628333744743
"479","Deans","2022-08-30",2,"CH4",5.64488552613652
"480","Deans","2022-08-30",2,"CH4",5.0329861781696
"481","Deans","2022-08-30",2,"CH4",4.67786285241378
"482","Deans","2022-08-30",2,"CH4",5.20511386152612
