"","X","site","date","period","flux_2.5_g_hr","flux_97.5_g_hr","mean_flux_g_hr","avg_time","pathway","gas","sampling","flux_g_mean","flux_g_2.5","flux_g_97.5","area"
"14",6,"Deans","2022-08-30","5~6",2.538392575,9.96956031196668,5.58937114662234,3.62297777777778,"ebullition","CH4","Deans2",20.250167455965,9.19653989050112,36.1194954644706,4157.61481472687
"15",7,"Deans","2022-08-30","6~7",2.7465371,11.4642307055873,6.8087449158765,2.66233333333333,"ebullition","CH4","Deans2",18.1271485477018,7.31219727256666,30.5216035485086,4157.61481472687
"16",8,"Deans","2022-08-30","7~8",0.995407970584217,2.786695525,1.80720569196296,2.74763333333333,"ebullition","CH4","Deans2",4.96553859942715,2.73501612024288,7.65681751434082,4157.61481472687
"17",9,"Deans","2022-08-30","8~9",8.73307381075727,19.3298212354074,13.6891375585196,1.45873333333333,"ebullition","CH4","Deans2",19.9688012611978,12.739225870212,28.1970545634632,4157.61481472687
"18",1,"Catfish","2022-09-06","0~1",2.02786164173136,6.60026682861084,3.81229164935543,1.38976666666667,"ebullition","CH4","Catfish1",5.29819585788588,2.81825451429019,9.17283082950908,1752.25242128636
"19",2,"Catfish","2022-09-06","1~2",1.97211272493349,5.3485682340248,3.324523175885,3.04527777777778,"ebullition","CH4","Catfish1",10.1240965492298,6.00563105651274,16.2878759860039,1752.25242128636
"20",3,"Catfish","2022-09-06","2~3",3.47794161767095,9.97509236826361,6.09714989021042,2.87471111111111,"ebullition","CH4","Catfish1",17.5275445354978,9.99807741211443,28.675508865407,1752.25242128636
"21",4,"Catfish","2022-09-06","3~4",7.3018830111058,34.4955358616261,16.9853421141383,2.99186666666667,"ebullition","CH4","Catfish1",50.81787889322,21.8462603848271,103.206043893204,1752.25242128636
"22",5,"Catfish","2022-09-06","4~5",3.728060006118,7.83847785050719,5.44636508548765,3.01711111111111,"ebullition","CH4","Catfish1",16.4322886145924,11.2479712673476,23.6495586169636,1752.25242128636
"23",6,"Catfish","2022-09-06","5~6",3.68254025571031,9.24800118770752,6.22267383764425,3.11587777777778,"ebullition","CH4","Catfish1",19.3890911290749,11.4743453485399,28.8156413896404,1752.25242128636
"24",7,"Catfish","2022-09-06","6~7",5.11551970050379,13.0699075829262,8.64922229676191,3.13767777777778,"ebullition","CH4","Catfish1",27.1384725956099,16.0508524860552,41.0091585805568,1752.25242128636
"25",8,"Catfish","2022-09-06","7~8",4.95703783682521,14.1386639697917,8.53531290105409,2.85912222222222,"ebullition","CH4","Catfish1",24.4035027890238,14.1727770356633,40.4241683485641,1752.25242128636
"26",9,"Catfish","2022-09-06","8~9",19.5846678794671,49.3408237864473,32.5892278252609,1.32592222222222,"ebullition","CH4","Catfish1",43.2107813785761,25.9677463562272,65.4220947212012,1752.25242128636
"27",1,"Catfish","2022-09-18","0~1",0.847209733557763,1.95021551799111,1.36057824090149,1.88677777777778,"ebullition","CH4","Catfish2",2.56710878986091,1.59849649839382,3.67962330122301,1752.25242128636
"28",2,"Catfish","2022-09-18","1~2",0.768058299223161,1.9428936650976,1.24893599026816,2.8309,"ebullition","CH4","Catfish2",3.53561289485013,2.17429623927085,5.5001376765248,1752.25242128636
"29",3,"Catfish","2022-09-18","2~3",2.12419588492309,11.0742870519724,5.13563884266235,2.84903333333333,"ebullition","CH4","Catfish2",14.6316062507064,6.05190488267537,31.5510129539711,1752.25242128636
"30",4,"Catfish","2022-09-18","3~4",1.74628577662038,5.27514480732078,3.21341427979871,3.01252222222222,"ebullition","CH4","Catfish2",9.68048192709982,5.26072470841948,15.891490957494,1752.25242128636
"31",5,"Catfish","2022-09-18","4~5",0.782398573551855,2.97231413788796,1.58443649888902,3.17818888888889,"ebullition","CH4","Catfish2",5.0356384759191,2.48661045314502,9.44657576732287,1752.25242128636
"32",6,"Catfish","2022-09-18","5~6",2.3952653986351,5.79519194011538,3.76059603956522,3.07122222222222,"ebullition","CH4","Catfish2",11.5496261255136,7.35639232040808,17.7983222685255,1752.25242128636
"33",7,"Catfish","2022-09-18","6~7",1.05455595125579,3.21030474988035,1.8634569958415,3.02102222222222,"ebullition","CH4","Catfish2",5.62954499459263,3.18583696332043,9.69840198949408,1752.25242128636
"34",8,"Catfish","2022-09-18","7~8",0.479942729894588,1.99346819119438,0.9882740254643,3.21925555555556,"ebullition","CH4","Catfish2",3.1815066468872,1.54505829956165,6.4174835493258,1752.25242128636
"35",9,"Catfish","2022-09-18","8~9",5.10022457642391,10.7748289264722,7.50275145626929,1.40374444444444,"ebullition","CH4","Catfish2",10.5319456747854,7.15941191457406,15.1251062453746,1752.25242128636
"36",1,"Sister3","2022-08-22","0~1",1.48284513674335,2.17365670114082,1.83219954046861,2.62454444444444,"ebullition","CH4","Sister31",4.80868912505055,3.89179296561122,5.70485861910857,1174.64981024584
"37",2,"Sister3","2022-08-22","1~2",0.359674280176097,0.530094241295179,0.42948299525842,2.17305555555556,"ebullition","CH4","Sister31",0.933290408862952,0.781592192727115,1.1519242360145,1174.64981024584
"38",3,"Sister3","2022-08-22","2~3",2.73758358461096,4.15609346673311,3.54616565732769,3.05425925925926,"ebullition","CH4","Sister31",10.8309092937603,8.36129001129418,12.6937869531165,1174.64981024584
"39",4,"Sister3","2022-08-22","3~4",2.7390375195255,4.19425205942077,3.45361925874696,2.7540625,"ebullition","CH4","Sister31",9.5114832897928,7.5434805186182,11.5512323123985,1174.64981024584
"40",5,"Sister3","2022-08-22","4~5",4.051232539475,6.68933126761563,5.1805071569678,2.77348888888889,"ebullition","CH4","Sister31",14.3680790386596,11.236048434539,18.552785944829,1174.64981024584
"41",6,"Sister3","2022-08-22","5~6",2.36039170542237,4.21171092833099,3.52398050427956,3.17386666666667,"ebullition","CH4","Sister31",11.1846442565161,7.49156855411656,13.3674089250655,1174.64981024584
"42",7,"Sister3","2022-08-22","6~7",1.18759452347375,1.91443657939055,1.49198066579749,3.25077777777778,"ebullition","CH4","Sister31",4.85009759324858,3.86060588591906,6.22340788924771,1174.64981024584
"43",8,"Sister3","2022-08-22","7~8",2.35366322005209,5.29521153121306,3.58714814963725,2.86781111111111,"ebullition","CH4","Sister31",10.2872633207314,6.74986153427894,15.1856664648965,1174.64981024584
"44",9,"Sister3","2022-08-22","8~9",6.18205498712113,16.5461787662919,10.4656980322694,1.39083333333333,"ebullition","CH4","Sister31",14.5560416798813,8.59820814458762,23.0129769674509,1174.64981024584
"45",1,"Pick","2022-09-13","0~1",87.5968426874845,179.406165920562,128.26804765503,1.42315555555556,"ebullition","CH4","Pick1",182.545384620521,124.66393331982,255.32288173077,7717.06223701918
"46",2,"Pick","2022-09-13","1~2",65.9156662837112,123.697674923718,91.7640674997259,2.35054444444444,"ebullition","CH4","Pick1",215.695519061105,154.937703185031,290.75688258264,7717.06223701918
"47",3,"Pick","2022-09-13","2~3",34.7639234644243,74.4709940188387,53.429966200159,3.25141111111111,"ebullition","CH4","Pick1",173.722785769488,113.031807018045,242.135817408341,7717.06223701918
"48",4,"Pick","2022-09-13","3~4",65.803213782501,135.933529517778,95.8038333173139,2.96612222222222,"ebullition","CH4","Pick1",284.165878976558,195.180374693916,403.195462647781,7717.06223701918
"49",5,"Pick","2022-09-13","4~5",45.5870827087775,129.683197499517,80.6829162505815,2.82517777777778,"ebullition","CH4","Pick1",227.943582037449,128.791613022556,366.378087726802,7717.06223701918
"50",6,"Pick","2022-09-13","5~6",25.151976383208,47.9005614183012,35.3491971601642,3.23521111111111,"ebullition","CH4","Pick1",114.362115421421,81.3719534613588,154.968428528948,7717.06223701918
"51",7,"Pick","2022-09-13","6~7",31.5259968870887,64.6946969382371,47.1223383459508,2.90457777777778,"ebullition","CH4","Pick1",136.870496796574,91.5697099805293,187.910779066872,7717.06223701918
"52",8,"Pick","2022-09-13","7~8",71.2383570530233,143.261310195812,104.502353459179,3.28155555555556,"ebullition","CH4","Pick1",342.9302785626,233.772626355999,470.119948369235,7717.06223701918
"53",9,"Pick","2022-09-13","8~9",43.9297880901081,94.4225225218516,65.7694693091048,1.4034375,"ebullition","CH4","Pick1",92.3033395834968,61.6527119727111,132.516108951761,7717.06223701918
"54",NA,"Deans","2022-08-16","1",1.94388810020469,2.66300171831428,2.28529510603481,2.37567113426548,"diffusion","CH4","Deans1",5.42910961668508,4.61803884789845,6.32641631269862,4157.61481472687
"55",NA,"Deans","2022-08-16","2",2.28620514387323,3.7374077153947,2.92198828203466,3.1804645601798,"diffusion","CH4","Deans1",9.29328017627189,7.27119443738957,11.8866927857554,4157.61481472687
"56",NA,"Deans","2022-08-16","3",1.66497414312541,2.13630184923065,1.89118346838085,2.86070305556059,"diffusion","CH4","Deans1",5.41011432662277,4.76299661866823,6.11132522769386,4157.61481472687
"57",NA,"Deans","2022-08-16","4",1.72797252193111,2.43530135288064,2.03355931156178,2.88900203703178,"diffusion","CH4","Deans1",5.87495699352693,4.99211613579392,7.03559056925843,4157.61481472687
"58",NA,"Deans","2022-08-16","5",0.54738120901635,2.26178044118287,1.5858870736225,3.4133603472235,"diffusion","CH4","Deans1",5.41320405227736,1.86840931367167,7.72027167205929,4157.61481472687
"59",NA,"Deans","2022-08-16","6",1.76401557725946,2.50571798312901,2.09758397440905,3.08188780304157,"diffusion","CH4","Deans1",6.46451846658672,5.43649809193127,7.72234169006723,4157.61481472687
"60",NA,"Deans","2022-08-16","7",1.18083720863634,2.46613530118557,1.86076477295531,4.62088381943879,"diffusion","CH4","Deans1",8.59837783113089,5.45651155077893,11.3957247097952,4157.61481472687
"61",NA,"Deans","2022-08-16","8",1.66284169780031,2.54568810948206,2.01996849376422,1.82874472221341,"diffusion","CH4","Deans1",3.69400672200868,3.0409129787287,4.65541369461675,4157.61481472687
"62",NA,"Deans","2022-08-16","1",591.771770327342,793.928226540132,701.002103586654,2.37567113426548,"diffusion","CO2","Deans1",1665.3504625502,1405.85511283985,1886.11237046998,4157.61481472687
"63",NA,"Deans","2022-08-16","2",603.500776106749,883.026299033335,736.172977629724,3.1804645601798,"diffusion","CO2","Deans1",2341.37206551337,1919.41283044852,2808.43384978225,4157.61481472687
"64",NA,"Deans","2022-08-16","3",331.374131840676,442.55111683287,383.315531484416,2.86070305556059,"diffusion","CO2","Deans1",1096.5519121613,947.962991490359,1266.00733216554,4157.61481472687
"65",NA,"Deans","2022-08-16","4",357.927372241648,475.53480816712,417.196814498473,2.88900203703178,"diffusion","CO2","Deans1",1205.28244692926,1034.05290751555,1373.82102947433,4157.61481472687
"66",NA,"Deans","2022-08-16","5",413.937475455368,591.25285212544,481.703542117622,3.4133603472235,"diffusion","CO2","Deans1",1644.2277697814,1412.91776494916,2018.15904062778,4157.61481472687
"67",NA,"Deans","2022-08-16","6",442.674478689264,637.508696101519,528.663318787692,3.08188780304157,"diffusion","CO2","Deans1",1629.28103408727,1364.27307659023,1964.73027484821,4157.61481472687
"68",NA,"Deans","2022-08-16","7",491.798300373362,598.292968984444,544.458631356334,4.62088381943879,"diffusion","CO2","Deans1",2515.88007998827,2272.54280862277,2764.64229966421,4157.61481472687
"69",NA,"Deans","2022-08-16","8",604.463789479571,826.618999777666,705.124443046747,1.82874472221341,"diffusion","CO2","Deans1",1289.49260372541,1105.40996477988,1511.67513312473,4157.61481472687
"70",NA,"Deans","2022-08-30","1",1.20272754397815,1.64500784985121,1.42124912081339,2.82303872684638,"diffusion","CH4","Deans2",4.01224130855257,3.39534643449515,4.64392086609626,4157.61481472687
"71",NA,"Deans","2022-08-30","2",0.830030786783339,1.40322988715855,1.09830573328753,2.99760201389039,"diffusion","CH4","Deans2",3.29228347797006,2.48810195805276,4.20632473569765,4157.61481472687
"72",NA,"Deans","2022-08-30","3",1.18399575849814,1.6708187682496,1.4257011389999,4.349808333334,"diffusion","CH4","Deans2",6.20152669526553,5.15015461694731,7.26774140162295,4157.61481472687
"73",NA,"Deans","2022-08-30","4",0.623962648788246,0.901528146570502,0.746671182358268,1.87741210648859,"diffusion","CH4","Deans2",1.40180951732556,1.17143503083174,1.69253985671168,4157.61481472687
"74",NA,"Deans","2022-08-30","5",0.645984539692501,1.20244744934271,0.873374685852718,3.62432113425047,"diffusion","CH4","Deans2",3.16539033205537,2.3412554196066,4.35805570347836,4157.61481472687
"75",NA,"Deans","2022-08-30","6",0.681879372613404,0.925138761636787,0.800577313192157,2.66479074074162,"diffusion","CH4","Deans2",2.13337101144227,1.81706583844291,2.46530120591088,4157.61481472687
"76",NA,"Deans","2022-08-30","7",0.986367544490561,1.50347087912808,1.19834697516827,2.74763715278219,"diffusion","CH4","Deans2",3.2926226708965,2.71018011154081,4.13099244561842,4157.61481472687
"77",NA,"Deans","2022-08-30","8",0.895323326019709,1.13489293431063,1.01727206830546,2.91538979166636,"diffusion","CH4","Deans2",2.96574460328506,2.61021648491863,3.30865527532349,4157.61481472687
"78",NA,"Deans","2022-08-30","1",284.324223411003,382.945381887342,334.655274906523,2.82303872684638,"diffusion","CO2","Deans2",944.744801204535,802.658293669783,1081.06964333494,4157.61481472687
"79",NA,"Deans","2022-08-30","2",192.652971405994,271.571555696735,232.397892187537,2.99760201389039,"diffusion","CO2","Deans2",696.636389645243,577.496935068575,814.063442271879,4157.61481472687
"80",NA,"Deans","2022-08-30","3",150.209983762971,187.433177969185,168.049141748816,4.349808333334,"diffusion","CO2","Deans2",730.981557188626,653.384639122135,815.298399473635,4157.61481472687
"81",NA,"Deans","2022-08-30","4",97.1859398947211,136.460253228789,113.598496274229,1.87741210648859,"diffusion","CO2","Deans2",213.271192184137,182.458060138822,256.192131466227,4157.61481472687
"82",NA,"Deans","2022-08-30","5",83.2003208475051,120.6660025925,100.813816606343,3.62432113425047,"diffusion","CO2","Deans2",365.38164615082,301.544681224033,437.33234338152,4157.61481472687
"83",NA,"Deans","2022-08-30","6",120.264859272329,155.052189363045,137.510504394109,2.66479074074162,"diffusion","CO2","Deans2",366.436718864132,320.480683425497,413.181638546359,4157.61481472687
"84",NA,"Deans","2022-08-30","7",232.845563677631,315.901675120605,272.870522107185,2.74763715278219,"diffusion","CO2","Deans2",749.749184440776,639.775121621171,867.983179187504,4157.61481472687
"85",NA,"Deans","2022-08-30","8",266.009963939915,340.862668973638,301.031639384991,2.91538979166636,"diffusion","CO2","Deans2",877.624568431591,775.522733351964,993.747545485893,4157.61481472687
"86",NA,"Catfish","2022-09-06","1",0.634023256290087,0.880184691685607,0.752691787607444,3.04167067130407,"diffusion","CH4","Catfish1",2.28944053489699,1.92848994358226,2.67723196203092,1752.25242128636
"87",NA,"Catfish","2022-09-06","2",1.16111847453353,2.5676041266954,1.75978611249318,2.87182837963656,"diffusion","CH4","Catfish1",5.05380369994821,3.3345329872857,7.3737183987158,1752.25242128636
"88",NA,"Catfish","2022-09-06","3",0.776277901954945,1.21997183949176,0.96016808217772,2.99530712963254,"diffusion","CH4","Catfish1",2.87599830219253,2.32519073430184,3.6541903487806,1752.25242128636
"89",NA,"Catfish","2022-09-06","4",0.997034316372208,1.9109724120637,1.36974965619704,3.02122703702913,"diffusion","CH4","Catfish1",4.13832469526386,3.01226703346957,5.77348151834363,1752.25242128636
"90",NA,"Catfish","2022-09-06","5",-0.415764206699698,0.556009084836232,0.15854802569509,3.11140030093215,"diffusion","CH4","Catfish1",0.493306374859901,-1.29360887784226,1.72996683388046,1752.25242128636
"91",NA,"Catfish","2022-09-06","6",0.506846886824884,0.760708341419732,0.619759454784105,3.14002666666,"diffusion","CH4","Catfish1",1.94606121493675,1.59151274054374,2.38864447760866,1752.25242128636
"92",NA,"Catfish","2022-09-06","7",0.115861666809205,0.557846955940535,0.358546366757426,2.86097618055564,"diffusion","CH4","Catfish1",1.02579261491776,0.33147746898061,1.59598685334134,1752.25242128636
"93",NA,"Catfish","2022-09-06","8",0.67132358558056,1.18340019099899,0.901701353622371,2.9575636342499,"diffusion","CH4","Catfish1",2.66683913242743,1.98548222352731,3.499981369663,1752.25242128636
"94",NA,"Catfish","2022-09-06","1",270.470026506476,347.903510302612,308.456878123274,3.04167067130407,"diffusion","CO2","Catfish1",938.224239549576,822.680747091582,1058.20790373119,1752.25242128636
"95",NA,"Catfish","2022-09-06","2",254.344193565016,411.793896429504,315.585910978812,2.87182837963656,"diffusion","CO2","Catfish1",906.30857536241,730.432873275788,1182.60139832737,1752.25242128636
"96",NA,"Catfish","2022-09-06","3",217.479352657008,308.898386949123,260.061598518555,2.99530712963254,"diffusion","CO2","Catfish1",778.964360186264,651.417455561406,925.2455407607,1752.25242128636
"97",NA,"Catfish","2022-09-06","4",164.507808398525,216.434475773104,190.507606078791,3.02122703702913,"diffusion","CO2","Catfish1",575.566730244939,497.015438536032,653.897689950929,1752.25242128636
"98",NA,"Catfish","2022-09-06","5",154.94342857573,183.226734680419,170.134566950527,3.11140030093215,"diffusion","CO2","Catfish1",529.356742808831,482.091030297986,570.091717423471,1752.25242128636
"99",NA,"Catfish","2022-09-06","6",167.610729510568,209.632626000359,186.843737195721,3.14002666666,"diffusion","CO2","Catfish1",586.694317292977,526.30216028152,658.25203584309,1752.25242128636
"100",NA,"Catfish","2022-09-06","7",186.248199905894,229.092388638345,204.879191519542,2.86097618055564,"diffusion","CO2","Catfish1",586.154486828907,532.851663602129,655.427867040901,1752.25242128636
"101",NA,"Catfish","2022-09-06","8",183.892871184196,219.36415747482,200.863477406169,2.9575636342499,"diffusion","CO2","Catfish1",594.066516225462,543.874868412179,648.783454805396,1752.25242128636
"102",NA,"Catfish","2022-09-18","1",0.689157777298239,2.55166472125498,1.42098402324715,3.04167067130407,"diffusion","CH4","Catfish2",4.32216542790251,2.09619099910915,7.76132374564254,1752.25242128636
"103",NA,"Catfish","2022-09-18","2",0.377012438542106,0.485551800243032,0.429972488402374,2.87182837963656,"diffusion","CH4","Catfish2",1.23480719465689,1.08271502048121,1.39442143972156,1752.25242128636
"104",NA,"Catfish","2022-09-18","3",0.439414117946473,0.665904141871404,0.544261816131442,2.99530712963254,"diffusion","CH4","Catfish2",1.63023129824526,1.31618024034627,1.99458742379926,1752.25242128636
"105",NA,"Catfish","2022-09-18","4",0.450365397360843,0.661613861502324,0.54142920112985,3.02122703702913,"diffusion","CH4","Catfish2",1.63578054109059,1.36065611504895,1.99888568644407,1752.25242128636
"106",NA,"Catfish","2022-09-18","5",0.733974428956681,2.0255969841577,1.2491993845837,3.11140030093215,"diffusion","CH4","Catfish2",3.88675934111798,2.28368825913232,6.30244306607553,1752.25242128636
"107",NA,"Catfish","2022-09-18","6",0.509404313240722,0.883321857418443,0.668946123987973,3.14002666666,"diffusion","CH4","Catfish2",2.10050866788108,1.59954312768749,2.77365418753755,1752.25242128636
"108",NA,"Catfish","2022-09-18","7",0.837644237758044,2.42365292333525,1.47482867233455,2.86097618055564,"diffusion","CH4","Catfish2",4.21944970194965,2.39648021200545,6.9340132835962,1752.25242128636
"109",NA,"Catfish","2022-09-18","8",-0.0474303087555023,0.41389259914346,0.213590524412618,2.9575636342499,"diffusion","CH4","Catfish2",0.631707567623124,-0.140278156336518,1.22411369971187,1752.25242128636
"110",NA,"Catfish","2022-09-18","1",172.44161372966,207.959719389804,190.76493732566,3.04167067130407,"diffusion","CO2","Catfish2",580.244114976618,524.510598993852,632.54497928059,1752.25242128636
"111",NA,"Catfish","2022-09-18","2",189.142015442627,274.348733171096,227.131791220792,2.87182837963656,"diffusion","CO2","Catfish2",652.283523945557,543.183407729793,787.882477838092,1752.25242128636
"112",NA,"Catfish","2022-09-18","3",159.609313890613,247.609386197338,199.805262374,2.99530712963254,"diffusion","CO2","Catfish2",598.478126926943,478.078915852312,741.666159840825,1752.25242128636
"113",NA,"Catfish","2022-09-18","4",131.381626121072,172.682330414197,150.558882825551,3.02122703702913,"diffusion","CO2","Catfish2",454.872567457456,396.933721005836,521.71252546457,1752.25242128636
"114",NA,"Catfish","2022-09-18","5",131.20918280216,196.219938483776,160.830218057912,3.11140030093215,"diffusion","CO2","Catfish2",500.407188864371,408.244290855702,610.518775647309,1752.25242128636
"115",NA,"Catfish","2022-09-18","6",119.210970535973,155.502163421425,135.72251676308,3.14002666666,"diffusion","CO2","Catfish2",426.17232190228,374.325626441375,488.280939866596,1752.25242128636
"116",NA,"Catfish","2022-09-18","7",139.780124039542,185.953922622733,159.814134186273,2.86097618055564,"diffusion","CO2","Catfish2",457.22443122305,399.907605392243,532.009743304526,1752.25242128636
"117",NA,"Catfish","2022-09-18","8",173.630209366369,218.49228601389,195.784082146515,2.9575636342499,"diffusion","CO2","Catfish2",579.043881521528,513.522393029169,646.204839478809,1752.25242128636
"118",NA,"Sister3","2022-08-22","1",0.481385574895553,0.661920725735781,0.563372013555598,2.17161826390359,"diffusion","CH4","Sister31",1.22342895400948,1.04538570642291,1.43743913726414,1174.64981024584
"119",NA,"Sister3","2022-08-22","2",0.431211406980737,0.544208880843591,0.483068610695337,3.05882854166406,"diffusion","CH4","Sister31",1.4776240539769,1.3190017591638,1.66464165735143,1174.64981024584
"120",NA,"Sister3","2022-08-22","3",0.496917438626077,0.649056653321737,0.562851570508467,2.75235113425387,"diffusion","CH4","Sister31",1.54916515850555,1.36769127583301,1.78643181596511,1174.64981024584
"121",NA,"Sister3","2022-08-22","4",0.656525499000432,0.983724245341703,0.812031658145392,2.77367803240264,"diffusion","CH4","Sister31",2.25231437181336,1.82099035428968,2.72853432924615,1174.64981024584
"122",NA,"Sister3","2022-08-22","5",0.565695382348465,0.819021208074879,0.690193186628074,3.17296821760911,"diffusion","CH4","Sister31",2.18996104518123,1.79493346903991,2.5987282627694,1174.64981024584
"123",NA,"Sister3","2022-08-22","6",0.39557756554676,0.577763517311465,0.471385644117237,3.25418618054302,"diffusion","CH4","Sister31",1.53397664879268,1.28728304713512,1.8801500536569,1174.64981024584
"124",NA,"Sister3","2022-08-22","7",0.419504162310518,0.58697733766635,0.500171102467091,2.86881219908043,"diffusion","CH4","Sister31",1.4348969603851,1.20347865840143,1.68392774688098,1174.64981024584
"125",NA,"Sister3","2022-08-22","8",0.422372206828264,0.478564292418066,0.451274182286391,3.94755743054328,"diffusion","CH4","Sister31",1.78143075149699,1.66733854351988,1.88916002852762,1174.64981024584
"126",NA,"Sister3","2022-08-22","1",-8.46353701240477,-0.283732366535986,-4.22690884444726,2.17161826390359,"diffusion","CO2","Sister31",-9.17923244645729,-18.3795715533622,-0.616158389230135,1174.64981024584
"127",NA,"Sister3","2022-08-22","2",-6.18363341081258,-2.49880242218459,-4.33458103614172,3.05882854166406,"diffusion","CO2","Sister31",-13.2587401895061,-18.914674368181,-7.64340816895751,1174.64981024584
"128",NA,"Sister3","2022-08-22","3",-17.201328260472,-10.2551275414518,-13.4125608403886,2.75235113425387,"diffusion","CO2","Sister31",-36.9160770422926,-47.3440953483833,-28.225711920633,1174.64981024584
"129",NA,"Sister3","2022-08-22","4",-32.9568387718147,-26.6705006579919,-29.8114828775048,2.77367803240264,"diffusion","CO2","Sister31",-82.6874551706825,-91.411659718818,-73.9753817882523,1174.64981024584
"130",NA,"Sister3","2022-08-22","5",-20.4097334446141,-14.7659203613162,-17.6987493521076,3.17296821760911,"diffusion","CO2","Sister31",-56.1575691856672,-64.7594355496341,-46.8517960102035,1174.64981024584
"131",NA,"Sister3","2022-08-22","6",0.975066498442183,3.15539619694403,1.92107265260977,3.25418618054302,"diffusion","CO2","Sister31",6.25152807794183,3.17304792434102,10.2682466982333,1174.64981024584
"132",NA,"Sister3","2022-08-22","7",7.86106708032802,13.18977841448,10.2754436945479,2.86881219908043,"diffusion","CO2","Sister31",29.4783182218831,22.5519251378346,37.838997218628,1174.64981024584
"133",NA,"Sister3","2022-08-22","8",16.9355275722809,21.0798043016431,19.0053655595975,3.94755743054328,"diffusion","CO2","Sister31",75.0247720349805,66.8539677081281,83.2137381053494,1174.64981024584
"134",NA,"Pick","2022-09-13","1",109.032203979626,160.48516633824,132.976846237824,2.34696347221732,"diffusion","CH4","Pick1",312.091800770832,255.89460003553,376.65282322857,7717.06223701918
"135",NA,"Pick","2022-09-13","2",112.320556993636,174.701434097465,142.714943173551,3.24936905092111,"diffusion","CH4","Pick1",463.733519452102,364.970941677342,567.669433107837,7717.06223701918
"136",NA,"Pick","2022-09-13","3",60.331686924476,88.7517461087012,73.8588709893759,2.96906914352819,"diffusion","CH4","Pick1",219.292094830385,179.128950024465,263.510070805593,7717.06223701918
"137",NA,"Pick","2022-09-13","4",53.793501964802,69.5832853595657,61.4289258711076,2.82363326388929,"diffusion","CH4","Pick1",173.452758454649,151.893121528909,196.47767915197,7717.06223701918
"138",NA,"Pick","2022-09-13","5",54.4271086243862,74.2942992433349,63.4050374871608,3.23439729166804,"diffusion","CH4","Pick1",205.077081526583,176.038892728037,240.297280259017,7717.06223701918
"139",NA,"Pick","2022-09-13","6",68.6419531773581,88.8915663714259,78.6762863012968,2.90879208332962,"diffusion","CH4","Pick1",228.852958738987,199.665169986582,258.567084535974,7717.06223701918
"140",NA,"Pick","2022-09-13","7",97.7627336573695,123.414012408989,109.551940894432,3.27905314815265,"diffusion","CH4","Pick1",359.22663667612,320.569199571207,404.681105915846,7717.06223701918
