"change_diff_ch4","change_diff_co2","site","date","np"
0.0122586950755231,3.40044393990742,"Deans",2022-08-16,3
0.00947283088854029,2.89277299153657,"Deans",2022-08-16,3
0.0108373416225211,2.69134229533381,"Deans",2022-08-16,3
0.011925373300558,3.37612392132956,"Deans",2022-08-16,3
0.0110120267495948,3.42682285367186,"Deans",2022-08-16,3
0.0122940041843229,3.6202857157574,"Deans",2022-08-16,3
0.0102572878500112,3.24570910112095,"Deans",2022-08-16,3
0.0104181835913555,3.08931252410358,"Deans",2022-08-16,3
0.0113768384404935,2.49567321684296,"Deans",2022-08-16,3
0.0127553610439536,2.99736914530712,"Deans",2022-08-16,3
0.0102810926602533,2.88465000518973,"Deans",2022-08-16,3
0.0113131440135179,2.85278504328691,"Deans",2022-08-16,3
0.0135412803064348,3.60883311536767,"Deans",2022-08-16,3
0.0117086146493948,3.34929221048373,"Deans",2022-08-16,3
0.00987408232930144,2.69483970070043,"Deans",2022-08-16,3
0.0153772608454558,4.14665025603462,"Deans",2022-08-16,3
0.0102810926602533,2.88465000518973,"Deans",2022-08-16,3
0.0106342281891653,3.52501375766357,"Deans",2022-08-16,3
0.0122940041843229,3.6202857157574,"Deans",2022-08-16,3
0.0102017501134366,2.59258841517057,"Deans",2022-08-16,3
0.00971820569514796,2.8254881595636,"Deans",2022-08-16,3
0.0120044310135134,3.0884363895941,"Deans",2022-08-16,3
0.0113634623186017,3.43667616902298,"Deans",2022-08-16,3
0.0124061827798362,3.4921086130423,"Deans",2022-08-16,3
0.0124253490537033,2.77569763581695,"Deans",2022-08-16,3
0.0109037350244189,2.49412841444706,"Deans",2022-08-16,3
0.0146997632491315,3.96290742512122,"Deans",2022-08-16,3
0.0124061827798362,3.4921086130423,"Deans",2022-08-16,3
0.0127553610439536,2.99736914530712,"Deans",2022-08-16,3
0.0100107442605556,2.537381933129,"Deans",2022-08-16,3
0.0109638964478643,2.57361392206317,"Deans",2022-08-16,3
0.0125888095170646,3.12707450120475,"Deans",2022-08-16,3
0.0113122683837642,2.74049742899854,"Deans",2022-08-16,3
0.0119795861657956,2.60211177248453,"Deans",2022-08-16,3
0.0109725416265289,2.93203874721499,"Deans",2022-08-16,3
0.0122940041843229,3.6202857157574,"Deans",2022-08-16,3
0.0106383368335754,3.13014510588013,"Deans",2022-08-16,3
0.0146997632491315,3.96290742512122,"Deans",2022-08-16,3
0.0112094373700893,2.44446907602788,"Deans",2022-08-16,3
0.0113131440135179,2.85278504328691,"Deans",2022-08-16,3
0.0124582257390352,3.03315624872046,"Deans",2022-08-16,3
0.011925373300558,3.37612392132956,"Deans",2022-08-16,3
0.0102810926602533,2.88465000518973,"Deans",2022-08-16,3
0.0114070066549066,2.81885207711832,"Deans",2022-08-16,3
0.0103386659011817,2.79142697207941,"Deans",2022-08-16,3
0.0113634623186017,3.43667616902298,"Deans",2022-08-16,3
0.0124253490537033,2.77569763581695,"Deans",2022-08-16,3
0.0122251361815659,3.62535484028713,"Deans",2022-08-16,3
0.0111141616162692,2.73392556750398,"Deans",2022-08-16,3
0.010448896279465,2.72125446711626,"Deans",2022-08-16,3
0.0116911301027369,3.33442488349312,"Deans",2022-08-16,3
0.010985417164038,2.67398688809455,"Deans",2022-08-16,4
0.0118197448340875,3.20124605659166,"Deans",2022-08-16,4
0.0126120460272251,3.13068878554171,"Deans",2022-08-16,4
0.012611037726599,3.19302376089825,"Deans",2022-08-16,4
0.0115343096442087,2.85382668668968,"Deans",2022-08-16,4
0.0119010295109889,3.22861457839131,"Deans",2022-08-16,4
0.010869812712606,2.569673175981,"Deans",2022-08-16,4
0.0115968908239081,2.87693328116698,"Deans",2022-08-16,4
0.01254320357255,3.18861664692529,"Deans",2022-08-16,4
0.0111774787106028,2.68112878230295,"Deans",2022-08-16,4
0.012611037726599,3.19302376089825,"Deans",2022-08-16,4
0.0124400110445669,3.17569976057109,"Deans",2022-08-16,4
0.013816120682168,3.69156362816931,"Deans",2022-08-16,4
0.0104257087777412,2.81805138790625,"Deans",2022-08-16,4
0.0113596593683232,2.92429416767943,"Deans",2022-08-16,4
0.0103681355368127,2.91127442101656,"Deans",2022-08-16,4
0.0122936407664672,3.47091957691163,"Deans",2022-08-16,4
0.011595882523282,2.93926825652353,"Deans",2022-08-16,4
0.0119010295109889,3.22861457839131,"Deans",2022-08-16,4
0.0144068123487877,3.94918907396659,"Deans",2022-08-16,4
0.011595882523282,2.93926825652353,"Deans",2022-08-16,4
0.0107286424790244,2.69871387670507,"Deans",2022-08-16,4
0.0117342297167507,2.86956570473053,"Deans",2022-08-16,4
0.0114285273710803,2.9192250431497,"Deans",2022-08-16,4
0.0118886128368446,3.19617693206193,"Deans",2022-08-16,4
0.0140751492706989,3.78082674085789,"Deans",2022-08-16,4
0.0113596593683232,2.92429416767943,"Deans",2022-08-16,4
0.0113480897044621,2.92326068029112,"Deans",2022-08-16,4
0.0111776309815167,3.24226476178936,"Deans",2022-08-16,4
0.0130379388463949,3.50515273342467,"Deans",2022-08-16,4
0.0104565263218129,2.87618393807384,"Deans",2022-08-16,4
0.01254320357255,3.18861664692529,"Deans",2022-08-16,4
0.0106732849729761,2.90301564891966,"Deans",2022-08-16,4
0.013816120682168,3.69156362816931,"Deans",2022-08-16,4
0.0106732849729761,2.90301564891966,"Deans",2022-08-16,4
0.0117991989676294,2.83721772084826,"Deans",2022-08-16,4
0.0115055300212611,3.02885365598353,"Deans",2022-08-16,4
0.0113596593683232,2.92429416767943,"Deans",2022-08-16,4
0.0127923352326345,3.38599229170893,"Deans",2022-08-16,4
0.0127923352326345,3.38599229170893,"Deans",2022-08-16,4
0.0108203868081945,2.99676966109896,"Deans",2022-08-16,4
0.0127923352326345,3.38599229170893,"Deans",2022-08-16,4
0.0118456354421086,3.04580024436673,"Deans",2022-08-16,4
0.0118197448340875,3.20124605659166,"Deans",2022-08-16,4
0.0116437828161535,3.43986697405423,"Deans",2022-08-16,4
0.0122155357884148,3.29086793245516,"Deans",2022-08-16,4
0.0113984080095458,3.5071518060272,"Deans",2022-08-16,4
0.0115158933236738,2.75986514221765,"Deans",2022-08-16,4
0.0107103051222278,2.49604616269329,"Deans",2022-08-16,4
0.013747252679411,3.69663275269904,"Deans",2022-08-16,4
0.0127493849200676,3.12332120910526,"Deans",2022-08-16,4
0.0113596593683232,2.92429416767943,"Deans",2022-08-16,4
0.0115633193174123,2.8160213899116,"Deans",2022-08-16,4
0.0101986028394899,2.63964827368711,"Deans",2022-08-16,4
0.0106732849729761,2.90301564891966,"Deans",2022-08-16,4
0.010985417164038,2.67398688809455,"Deans",2022-08-16,4
0.0126120460272251,3.13068878554171,"Deans",2022-08-16,4
0.0113596593683232,2.92429416767943,"Deans",2022-08-16,4
0.0115968908239081,2.87693328116698,"Deans",2022-08-16,4
0.013106806849152,3.50008360889494,"Deans",2022-08-16,4
0.0101544028268532,2.69803050573168,"Deans",2022-08-16,4
0.0121323981533594,2.76197928466232,"Deans",2022-08-16,4
0.0107941646394102,2.62496532650053,"Deans",2022-08-16,4
0.0107103051222278,2.49604616269329,"Deans",2022-08-16,4
0.0101986028394899,2.63964827368711,"Deans",2022-08-16,4
0.0127493849200676,3.12332120910526,"Deans",2022-08-16,4
0.0118886128368446,3.19617693206193,"Deans",2022-08-16,4
0.0127923352326345,3.38599229170893,"Deans",2022-08-16,4
0.011135629674955,2.7837859678951,"Deans",2022-08-16,4
0.0124854080145401,3.26725269000197,"Deans",2022-08-16,4
0.0111480545923297,2.8945183755691,"Deans",2022-08-16,4
0.013816120682168,3.69156362816931,"Deans",2022-08-16,4
0.0111086107078457,2.68619790683268,"Deans",2022-08-16,4
0.0109536722297883,2.69859233978824,"Deans",2022-08-16,4
0.0108079618908198,2.88603725342496,"Deans",2022-08-16,4
0.0111776309815167,3.24226476178936,"Deans",2022-08-16,4
0.0106447829618421,2.56979471289783,"Deans",2022-08-16,4
0.0101804460378139,3.02231882849854,"Deans",2022-08-16,4
0.013747252679411,3.69663275269904,"Deans",2022-08-16,4
0.0111480545923297,2.8945183755691,"Deans",2022-08-16,4
0.010985417164038,2.67398688809455,"Deans",2022-08-16,4
0.0118362711490671,2.73543141271912,"Deans",2022-08-16,4
0.013747252679411,3.69663275269904,"Deans",2022-08-16,4
0.013816120682168,3.69156362816931,"Deans",2022-08-16,4
0.0119010295109889,3.22861457839131,"Deans",2022-08-16,4
0.0119020333359624,2.70617016665706,"Deans",2022-08-16,4
0.0118886128368446,3.19617693206193,"Deans",2022-08-16,4
0.0110936191934205,2.55220961849571,"Deans",2022-08-16,4
0.011135629674955,2.7837859678951,"Deans",2022-08-16,4
0.0115055300212611,3.02885365598353,"Deans",2022-08-16,4
0.0117126508189105,3.4347978495245,"Deans",2022-08-16,4
0.011596330990292,2.75582950507623,"Deans",2022-08-16,4
0.0111480545923297,2.8945183755691,"Deans",2022-08-16,4
0.0115055300212611,3.02885365598353,"Deans",2022-08-16,4
0.0124092387187106,3.35726720633638,"Deans",2022-08-16,4
0.0114285273710803,2.9192250431497,"Deans",2022-08-16,4
0.0113984080095458,3.5071518060272,"Deans",2022-08-16,4
0.0115968908239081,2.87693328116698,"Deans",2022-08-16,4
0.0114285273710803,2.9192250431497,"Deans",2022-08-16,4
0.0122155357884148,3.29086793245516,"Deans",2022-08-16,4
0.0112125791209173,3.01513530482889,"Deans",2022-08-16,5
0.0117889238624837,2.84087350328023,"Deans",2022-08-16,5
0.0121264220294734,2.88793134846046,"Deans",2022-08-16,5
0.0119890831366309,2.89529892489691,"Deans",2022-08-16,5
0.0117402820171849,2.94162632402105,"Deans",2022-08-16,5
0.0123035547531484,3.00939024208292,"Deans",2022-08-16,5
0.0121264220294734,2.88793134846046,"Deans",2022-08-16,5
0.011571149319064,3.2672962659494,"Deans",2022-08-16,5
0.0113946050592673,2.99476980468365,"Deans",2022-08-16,5
0.0115808249990139,2.92533581108221,"Deans",2022-08-16,5
0.0115402469050525,2.91288401929903,"Deans",2022-08-16,5
0.0119890831366309,2.89529892489691,"Deans",2022-08-16,5
0.010907429684754,3.02339407692579,"Deans",2022-08-16,5
0.0116308282142261,3.00974389352774,"Deans",2022-08-16,5
0.0108553324991387,3.06724529810317,"Deans",2022-08-16,5
0.0111571503911287,2.88415893392648,"Deans",2022-08-16,5
0.0119880748360048,2.95763390025346,"Deans",2022-08-16,5
0.0115495435373247,2.98237537172809,"Deans",2022-08-16,5
0.0116184115400818,2.97730624719836,"Deans",2022-08-16,5
0.0111007073057463,2.99996046613021,"Deans",2022-08-16,5
0.0118577918652408,2.8358043787505,"Deans",2022-08-16,5
0.0107603278495355,2.9296400647465,"Deans",2022-08-16,5
0.0115495435373247,2.98237537172809,"Deans",2022-08-16,5
0.0118702085393851,2.86824202507988,"Deans",2022-08-16,5
0.0124996131394434,3.558719214243,"Deans",2022-08-16,5
0.0114579514790685,3.24545556682061,"Deans",2022-08-16,5
0.0121264220294734,2.88793134846046,"Deans",2022-08-16,5
0.0113946050592673,2.99476980468365,"Deans",2022-08-16,5
0.011571149319064,3.2672962659494,"Deans",2022-08-16,5
0.0128138559488082,3.48636525774031,"Deans",2022-08-16,5
0.0112125791209173,3.01513530482889,"Deans",2022-08-16,5
0.0137821983703551,3.76710838970326,"Deans",2022-08-16,5
0.0117357634770713,2.91294137812665,"Deans",2022-08-16,5
0.0112350974688892,2.92114279139593,"Deans",2022-08-16,5
0.0106947201672115,2.77425863823902,"Deans",2022-08-16,5
0.0108611435519104,3.00528198947777,"Deans",2022-08-16,5
0.0117986318334379,2.84634835545427,"Deans",2022-08-16,5
0.011862445123946,3.03186282935717,"Deans",2022-08-16,5
0.0118546905250316,3.27172169359587,"Deans",2022-08-16,5
0.0116787285070976,3.51034261105845,"Deans",2022-08-16,5
0.0123035547531484,3.00939024208292,"Deans",2022-08-16,5
0.0116184115400818,2.97730624719836,"Deans",2022-08-16,5
0.0116184115400818,2.97730624719836,"Deans",2022-08-16,5
0.0111695753085034,2.99489134160048,"Deans",2022-08-16,5
0.0118671561582823,3.14617321039811,"Deans",2022-08-16,5
0.0126335667433988,3.23106175157309,"Deans",2022-08-16,5
0.0112089411503357,3.06162907565618,"Deans",2022-08-16,5
0.0111435563987899,2.7566735438369,"Deans",2022-08-16,5
0.0116308282142261,3.00974389352774,"Deans",2022-08-16,5
0.0122504814793589,3.36134356945937,"Deans",2022-08-16,5
0.0115982650083564,2.88649702691582,"Deans",2022-08-16,5
